김민정_0,"광고 산업발전을 위한 새로운 기회, 스마트미디어 인력육성교육",김민정_2,유럽연합의 온라인 허위조작정보(disinformation) 자율규제 사례 고찰,weight,-0.2
김민정_0,"광고 산업발전을 위한 새로운 기회, 스마트미디어 인력육성교육",김민정_3,기술실무전문가 관점에서 본 디자인 대학의 기술 교육 방향 연구,weight,-0.2
김민정_0,"광고 산업발전을 위한 새로운 기회, 스마트미디어 인력육성교육",김민정_4,텍스트마이닝 기법을 활용한 허위·과장광고 관련 기사의 트렌드 분석(1990-2019),weight,-0.4
김민정_1,기사 삭제 청구권 신설의 타당성 검토 : 잊힐 권리를 중심으로,김민정_2,유럽연합의 온라인 허위조작정보(disinformation) 자율규제 사례 고찰,weight,0.2
김민정_1,기사 삭제 청구권 신설의 타당성 검토 : 잊힐 권리를 중심으로,김민정_3,기술실무전문가 관점에서 본 디자인 대학의 기술 교육 방향 연구,weight,0.2
김민정_1,기사 삭제 청구권 신설의 타당성 검토 : 잊힐 권리를 중심으로,김민정_4,텍스트마이닝 기법을 활용한 허위·과장광고 관련 기사의 트렌드 분석(1990-2019),weight,0
김민정_2,유럽연합의 온라인 허위조작정보(disinformation) 자율규제 사례 고찰,김민정_3,기술실무전문가 관점에서 본 디자인 대학의 기술 교육 방향 연구,weight,1
김민정_2,유럽연합의 온라인 허위조작정보(disinformation) 자율규제 사례 고찰,김민정_4,텍스트마이닝 기법을 활용한 허위·과장광고 관련 기사의 트렌드 분석(1990-2019),weight,0.8
김민정_3,기술실무전문가 관점에서 본 디자인 대학의 기술 교육 방향 연구,김민정_4,텍스트마이닝 기법을 활용한 허위·과장광고 관련 기사의 트렌드 분석(1990-2019),weight,0.8
이상원_0,정형 비정형 빅데이터의 융합분석을 위한 소비 트랜드 플랫폼 개발,이상원_1,디지털 트랜스포메이션과 산업변화 전망 : 새로운 성장전략의 모색,weight,0.4
이상원_0,정형 비정형 빅데이터의 융합분석을 위한 소비 트랜드 플랫폼 개발,이상원_2,사용 컨텍스트별 리뷰 분석 기반의 모바일 헬스 앱 디자인 전략 연구,weight,0.2
이상원_0,정형 비정형 빅데이터의 융합분석을 위한 소비 트랜드 플랫폼 개발,이상원_3,매개변수 환경설정에 따른 타조의 외부합병정렬 성능 연구,weight,0.8
이상원_0,정형 비정형 빅데이터의 융합분석을 위한 소비 트랜드 플랫폼 개발,이상원_4,단일 카테고리 문서의 다중 카테고리 자동확장 방법론,weight,0.4
이상원_1,디지털 트랜스포메이션과 산업변화 전망 : 새로운 성장전략의 모색,이상원_2,사용 컨텍스트별 리뷰 분석 기반의 모바일 헬스 앱 디자인 전략 연구,weight,0.8
