name,n_pubs,n_clusters,precision,recall,f1, pred_label, base_label,acc
김주형,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
김승천,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
이태진,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 1 1],0.3333333333333333
김정환,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 1 1],0.3333333333333333
임희석,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
김영민,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 1 1],0.3333333333333333
Dong-Seong Kim,7,2,0.42857,1.00000,0.60000, [0 0 0 0 0 0 0], [0 0 0 0 1 1 1],0.42857142857142855
김경재,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
정승민,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 0 1],0.3333333333333333
홍인기,4,1,1.00000,1.00000,1.00000, [0 0 0 0], [0 0 0 0],1.0
박승보,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
정은성,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 1 1],0.3333333333333333
박승희,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
윤형구,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
김철환,4,2,0.50000,1.00000,0.66667, [0 0 0 0], [0 1 1 1],0.5
송정석,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
백강현,3,1,1.00000,1.00000,1.00000, [0 0 0], [0 0 0],1.0
average,,,0.66323,0.92405,0.77221,0.6632308619650393
