name,n_pubs,n_clusters,precision,recall,f1, pred_label, base_label,acc
valerofrancisco,4,1,1.00000,1.00000,1.00000, [0 0 0 0], [0 0 0 0],1.0
achichesofiane,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 0 1],0.3333333333333333
stathatoselias,3,2,1.00000,1.00000,1.00000, [0 0 0], [0 0 0 1 1],1.0
xuming,3,2,0.33333,1.00000,0.50000, [0 0 0], [0 1 1],0.3333333333333333
average,,,0.66667,1.00000,0.80000,0.6666666666666666
